625,명동실탄사격장,"명동 실탄사격장은 번화가인 명동에 위치한 사격장이다. 첨단 안전장치가 있고 사격 전문 안전요원의 지도가 있어 안전하게 사격을 체험해 볼 수 있다. 다양한 총기류와 완벽한 방음시설이 갖추어져 있는 곳이다.

※ 사격장 이용 시 신분증이 꼭 필요합니다.(미지참시 사격제한) 14세 이상부터 사격이 가능하며 학생들은 생년월일이 들어가 있는 학생증을 꼭 지참하시기 바랍니다.",스포츠
626,롯데월드 어드벤처,"롯데월드 어드벤처는 실내 어드벤처와 호수공원인 실외 매직 아일랜드로 나뉘어 있다. 롯데월드에 들어서면 가장 먼저 만나는 곳이 어드벤쳐다. ‘작은 지구 마을’ 을 테마로 조성된 어드벤처는 거대한 돔 형태의 실내 테마 파크로 날씨나 계절의 제약을 받지 않아 좋다. 이곳에는 22종의 놀이 기구가 설치되어 있고 시즌별로 리우삼바카니발, 할로윈파티, 크리스마스 축제 등이 펼쳐진다. 석촌호수 가운데 자리한 매직 아일랜드에는 총 17종의 놀이 기구가 있는데 그중에서",놀이공원&테마파크
627,롯데월드 아쿠아리움,잠실 롯데월드몰 지하에 위치한 롯데월드 아쿠아리움은 서울에서 인기있는 아쿠아리움이다. 전 세계 5대양을 그대로 옮겨놓은 듯한 13개의 테마존에서 다양한 해양생물들을 만나 볼 수 있다. 강부터 바다까지 생태계의 흐름을 따라 해양생물들을 만나고 자연의 아름다움을 볼 수 있는 곳이다. ,놀이공원&테마파크
628,라바타운,"인기 애니메이션 라바 제작사에서 만든 라바타운은 테마 공간으로 시민쉼터, 캐릭터 샵, 카페 총 3개의 공간으로 구성되어 있다.   
 투바앤 뜰
광화문을 상징하는 수문장을 모티브로 한 라바가 입구에서 사람들을 맞이한다. 그 뒤로 라바 애니메이션 중 한 장면인 사람의 손이 라바를 덮치려고 하는 장면을 연출한 웅장한 조형물이 들어서 있어 포토존으로서 공간의 매력을 뽐내고 있다. 그 공간을 넘어서면 정육각형의 블록이 쌓여 이색적인 공간을 만들어내는 투바앤 뜰",놀이공원&테마파크
629,다이나믹 메이즈,"<다이나믹 메이즈>는 여럿이서 협동하여 장애물을 뛰어넘고, 순발력과 집중력을 필요로 하는 미션을 수행하면서 미로를 탈출하는 실내놀이 공간이다. 커다란 미로 공간 속에서 벽을 타고 올라가고, 촘촘한 밴드를 탈출하는 등 다양한 장애물을 넘어 탈출해야 한다. 인사동점 주제는 해치의 습격이며 총 16개 미션이 포함된다. 해치에 입 속으로 들어가 엉덩이로 나온다는 익살스러운 설정으로 엉덩이에서 나오는 체험자들이 색다른 재미를 선사한다.",놀이공원&테마파크
630,세븐럭 카지노(강남),"세븐럭 카지노 강남 코엑스점에는 룰렛, 바카라, 다이사이, 캐리비언스터드포커, 슬롯머신 등 테이블 게임 82대와 최신형 머신 게임 121대가 준비되어 있다. 또한, 코엑스 센터와 면세점, 영화관, 백화점 등 다양한 문화공간이 인접해 있다. 봉은사역 7번 출구를 이용하면 찾기 쉽다.",놀이공원&테마파크
631,코엑스 아쿠아리움,"코엑스 아쿠아리움은 전시 수조 183개, 사육 수조 90개, 수량 3,500톤으로 구성된 대형 수족관이다. ‘환상적인 물의 여행’을 테마로 한 테마 존에는 650여 종 4만여 마리의 수중생물들이 살고 있다. 온 가족이 함께 물속 세상을 즐길 수 있는 코엑스 아쿠아리움에서는 17종의 상어들을 만나 볼 수 있으며 초대형 멸종 위기종 초식동물 매너티를 만날 수 있다. 코엑스 아쿠아리움에서는 여러 수중 생물들의 식사시간을 볼 수 있는데, 세계에서 가장 큰 담수",놀이공원&테마파크
632,세븐럭 카지노(강북 힐튼점),"세븐럭 카지노 강북 힐튼점은 도시적인 세련된 인테리어가 특색 있는 카지노이다. 룰렛, 블랙잭, 바카라, 다이사이, 빅휠, 슬롯머신 등이 최신 시설로 준비되어 있다. 또한, 각종 유명 호텔을 비롯해 문화 유적지들이 인근에 있어 카지노와 더불어 다양한 체험을 즐길 수 있다.",놀이공원&테마파크
633,서울랜드,과천에 위치한 서울랜드는 지하철 4호선과 자가용을 이용해 쉽게 찾아갈 수 있다. 매표소를 지나면 서울랜드의 상징인 지구별 돔이 있는 세계의 광장이 나온다. 세계의 광장에서 더 들어가면 서부 개척시대의 풍물을 배경으로 연중 새로운 공연을 하는 모험의 나라가 펼쳐진다. 모험의 나라를 지나면 동화 분위기로 구성된 놀이 시설이 모인 환상의 나라가 펼쳐진다. 특히 미래의 나라는 첨단 과학과 미래의 신비감을 연출한 지역으로 ‘타임머신 5D 360’이나 ‘깜짝모험관,놀이공원&테마파크
634,서울애니메이션센터,"서울애니메이션센터는 '만화의집'과 '애니소풍'으로 이루어진 도심 속 복합 문화체험공간이다. 1층 '만화의집'은 만화를 사랑하고 좋아하는 모든 이에게 열려있는 만화도서관으로, 추억을 되새길 수 있는 90년대 만화부터 국내외 최신 애니메이션까지 30,000여 권의 다양한 자료를 열람할 수 있다. 2층 '애니소풍'은 서울여행을 주제로 국내 대표 애니메이션 캐릭터를 만나볼 수 있는 체험공간이다. 서울역, 남산, 광화문, 서울숲 등 서울의 상징 명소에서 뽀로로,",놀이공원&테마파크
635,테지움 서울,"서울 종로구에 위치한 테지움 서울은 테디베어 테마파크이다. 테디베어를 직접 만지고 안아보는 오픈형 이색체험전시 공간으로 테디베어의 어원과 유래, 역사를 알 수 있다. 서울 테마 존에서는 옛 시절 서울부터 현재 서울까지를 테디베어로 소개하고 있다.
 ",놀이공원&테마파크
636,워커힐 카지노,"그랜드 워커힐 서울에 자리해있는 워커힐 카지노는 한국 최대 규모의 외국인 전용 카지노이다. 이곳에는 바라카, 블랙잭, 룰렛, 슬롯머신과 여러 포커게임 등을 즐길 수 있는 230여 대의 게임 테이블이 구비돼 있다. 부대시설로 VIP ROOM과 BAR, 환전소가 있다.",놀이공원&테마파크
637,한강 이랜드크루즈,"한강을 즐기기에 가장 좋은 방법은 바로 유람선이다. 시원한 강바람을 맞으며 한강 양쪽의 경치를 모두 즐길 수 있다. 라이브 유람선은 저녁 19시 30분에 여의도를 출발해 라이브 공연을 즐기며 서울의 야경을 감상하는 배다. 프러포즈하는 연인들에게 가장 인기 있는 이벤트 크루즈로, 선상에서 한강의 멋진 야경을 바라보며 조용히 사색하기에도 좋다. 뷔페 유람선은 한•중•일•양식과 퓨전 요리를 런치는 약 30여 가지, 디너는 약 60여 가지를 뷔페로 즐기며 한강",체험
638,월드케이팝센터,"대한민국 최초이자 최대 K-POP 대표기관, 월드케이팝센터는 한류 트레이닝센터부터 오랜기간 K-POP의 교육 시스템 구축과 인재 양성에 힘써왔습니다. 현재 누구나 쉽고 재밌게 참여할 수 있는 원데이 K-POP 댄스 클래스를 운영하고 있으며, 최신 트렌드의 K팝 곡으로 촬영 노하우가 담긴 고퀄리티의 영상까지 짧은 시간내 특별한 경험을 제공하는 체험교육입니다.",체험
639,널스밤 (Nursebalm),"널스밤은 전직 대형병원 간호사 출신이 만드는 핸드메이드 천연비누와 제로웨이스트 전문 매장으로, 직접 천연비누를 디자인하고 만드는 클래스와 다양한 제품 판매를 모두 하고 있다. 천연비누는 환경에 무해하고, 피부 보습력도 매우 높은 고급 세안제로 피부건강과 환경보호에 기여할 수 있다. 세안비누, 샴푸바, 주방비누, 립밤, 모스큐브 등 다양한 천연세안/세정제를 만드는 클래스도 배울 수 있다.",체험
640,서울김치문화체험관,북촌 한옥마을에 위치한 서울김치문화체험관에서는 20년 경력의 전문가에게 맛있는 김치를 쉽게 만드는 법을 배울 수 있습니다. 아울러 한국의 전통가옥인 한옥에서 한국의 음식 문화뿐만 아니라 한국의 아름다움도 느낄 수 있는 기회가 될 것입니다.,체험
641,미스맥 서촌한옥스튜디오,한옥스튜디오의 고즈넉한 분위기에서 한글 캘리그라피 체험을 통하여 한국문화의 이해를 돕고 한글의 우수성과 한국문화 감성체험을 경험할 수 있습니다.,체험
642,섬세이 테라리움,"지금 당연하게 누리고 있는 자연이 만약 사라진다면'이라는 하나의 물음에서 만들어진 공간인 섬세이 테라리움.
섬세이 테라리움은 인공적인 자연의 형태로 자연으로부터의 경험을 앞으로도 대체되지 않을 감각으로 느낄 수 있도록 지하 1층부터 4층 루프탑까지 흙, 나무, 물, 자갈, 바람을 채워 가상의 자연을 형상화하여 만든 거대한 테라리움 공간이다. 도시 한가운데 인공적인 테라리움에서 자연을 느껴보자.",체험
643,K-pop Recording HEMA studio,"K-pop을 좋아하는 분들에게 서울 강남에 위치한 헤마스튜디오를 소개합니다. 헤마스튜디오에서는 외국인 관광객들이 좋아하는 K-pop 노래를 녹음하고 개인 뮤직비디오를 촬영할 수 있는 상품을 제공하고 있습니다. 1:1 담당 디렉터와 함께 녹음부터 커버 뮤직비디오 촬영까지 모든 과정을 진행할 수 있습니다.커버 녹음과 뮤직비디오 촬영이 끝난 후에는, 완성된 작품을 USB에 담아 지인이나 가족과 함께 공유할 수 있습니다. 또한, 유튜브, 틱톡같은 SNS에 업로",체험
644,학사당구장,1967년에 개업한 이래에 한 자리를 지키며 영업 중인 고려대학교 앞에 있는 당구장이다. 한때 경제적인 어려움으로 폐업할 뻔했으나 2016년에 지금의 대표가 인수해 명맥을 유지하고 있다. 학사당구장은 고려대 학생들에게는 학창시절의 추억이 담긴 고향 같은 곳이다. 지금도 고려대 졸업생들이 다른 곳은 다 변했는데 당구장만큼은 그 시절 그대로여서 반가운 마음에 당구장을 많이 찾아온다. 여전히 운영에 어려움을 종종 겪는데 그럴 때마다 졸업생들이 십시일반으로 돈,체험
645,삼양탕,"1972년에 개업한 삼양탕은 개업 당시 130평이 넘는 최신식 목욕탕이었다. 옛날 목욕탕들은 지하수와 수돗물을 섞어서 쓰면서 수돗물인 것처럼 속이는 경우가 많았는데 삼양탕은 100% 수돗물만 사용하는 것으로 유명했다. 그때 그 시절의 추억이 담긴 대중목욕탕이 점차 사라져가고 있는 요즘, 삼양탕은 50년의 세월 동안 옛 모습을 간직하며 같은 자리를 지켜오고 있다.",체험
646,네츄럴 타이(Natural thai),"네츄럴 타이의 프로그램은 아름다움과 건강, 그리고 몸의 치유를 하나로 묶는 타이마사지로 '오감만족'의 서비스를 제공하고자 하는 경영철학을 가지고 있습니다. 합리적인 가격, 꼭 필요한 것만을 제공하는 프로그램, 그리고 최고의 실력을 자랑하는 테라피스트를 원동력으로 고객의 휴식을 최우선의 가치로 두고 있습니다.",체험
647,로컬스티치 크리에이터 타운 을지로,"주거 형태의 커뮤니티 공간인 로컬 스티치 크리에이터 타운 을지로는 을지로의 문 닫은 호텔을 리모델링하여 개조해 냈으며 다양한 생활 공간 아래 새로운 삶의 방식을 따라 살아갈 수 있는 거주공간이다. 을지로의 아름다운 전망을 볼 수 있는 루프탑, 다양한 사람들이 모여 일을 하고, 커피 및 와인을 마시며 시간을 보낼 수 있는 라운지 그리고 편리하게 이용할 수 있는 공유 주방과 세탁실까지 모두 갖춰져 있다. 거주공간, 작업실, 로컬 레스토랑, 피트니스센터, 공",체험
648,아쿠아플라넷63,"아쿠아플라넷63은 63빌딩에 위치한 다양한 해양생물과 아쿠아 퍼포먼스를 함께 즐길 수 있는 아쿠아리움이다. 길목 거북이, 호주 폐어를 볼 수 있는 아쿠아밸리, 작은 발톱 수달을 볼 수 있는 수달플라넷, 수초들과 함께 물고기들을 볼 수 있는 아쿠아플라넷 가든이 있다. 이외에도 해파리, 거북이 뿐만 아니라 지하 2층으로 가면 펭귄, 매가오리, 유니콘피시 같은 다양한 물고기들을 만나볼 수 있다. 아쿠아플라넷63에서는 매일 공연을 진행하고 있는데 펭귄, 가오리",체험
649,ONDO STUDIO,삼청동 북촌 한옥마을에 위치하고 있는 세라믹 스튜디오 온도는 따뜻한 색감과 간결한 라인들로 표현하는도자기를 손으로 만들며 한옥에서의 온기 있는 라이프 스타일을 공유하고 있다. 온도에서는 매달 새로운 도예 수업을 진행한다. 정규 클래스와 원데이 클래스로 구성되어 'Ceramics for living'에 걸맞게 식기뿐만 아니라 일상에 녹아들 수 있는 오브제들을 만들 수 있다. 오롯이 나에게 집중할 수 있는 시간 속에서 세상에 하나뿐인 도자기를 만들어 보자.,체험
650,미스터리 룸 이스케이프 홍대점,"홍대에서 유명한 뛰어난 장치를 가진 방탈출카페, 미스터리룸 이스케이프 홍대점. 리얼한 인테리어와 다양한 테마로 연인, 친구, 모임에서 많이 찾는다.",체험
651,컬러풀뮤지엄(COLORPOOL MUSEUM),"컬러풀뮤지엄(Colorpool Museum)은 컬러(Color)와 수영장이란 의미의 풀(Pool)이 결합한 뮤지엄입니다. 다양한 컬러 아트와 15만 개의 볼풀 공으로 가득합니다.
30여 개 포토존에서 가족, 친구, 연인과 함께 사진을 찍고, 다양한 색과 향기를 느낄 수 있으며, 나만의 컬러를 찾는 특별한 뮤지엄을 경험해보세요. ",체험
652,세라듀 도자기공방,"세라듀 도자기공방은 도심 속에서 즐기는 도자기 원 데이 클래스가 가능한 곳이다. 수작업으로 만든 도자기 구입과 구경이 가능하고, 물레체험, 핸드페인팅, 핸드 빌딩, 그림 컵 체험과 같은 다양한 체험이 가능하다. 외국인 여행객들과, 서울 여행객들이 당일 수령을 할 수 있는 그림 컵 체험을 추천한다.",체험
653,세빛섬 튜브스터,보트 운전의 즐거움과 함께 물 위에서 마음껏 식음료를 즐기며 아름다운 한강 경관을 배경으로 서로 이야기를 나누는 공간,체험
654,서울특별시교육청과학전시관,"서울특별시교육청과학전시관은 창의력을 키울 수 있는 과학 종합체험장으로 과학놀이체험장(체험전시물 24종)과 생태체험학습장, 작물원, 화훼원 등을 포함한 자연관찰원(동식물 303종), 기타 21종의 체험전시물을 운영하고 있다.
 놀이하듯 체험하며 과학 원리를 자연스럽게 배울 수 있는 곳이며 과학놀이체험장에서는 다람쥐펌프 등 물을 이용한 체험학습을 통하여 과학에 대한 흥미를 높이고 창의적 사고력을 키울 수 있다.
 연구실험동에서는 푸코 진자 등 과학전시물의 ",체험
655,중랑 청소년 체험의 숲 운영센터,"중랑 청소년 체험의 숲 운영센터는 도전과 모험을 즐기며 호연지기를 배우는 자연학습장으로써, 서울시 중랑구 내에 위치한 국내 유일의 도심 속 체험학습 공원이다. 자연의 훼손을 방지하기 위해 인공 시설물을 최소화하여 지어졌으며, 건강한 숲을 주제로 한 생태학습 공원이자 청소년 중심의 문화공원으로 조성되었다. ",체험
656,서울여성플라자,"서울여성플라자는 여성·가족의 소통과 공유 공간으로 국제회의장, 아트홀봄 등 다양한 행사기반 공간 및 연수시설이 마련되어 있다. 이외에도 여성시민 교류공간으로 성평등정책 전문도서관, 별난놀이터(시간제보육), 여성NGO지원공간 등을 운영하고 있다.  ",체험
657,더리버 마리나,"더리버 마리나에서는 누구나 요트를 타고 즐길 수 있다. 현대 요트의 렌탈 서비스는 고객의 니즈에 따라 다양한 서비스를 제공하며, 최고의 감동과 추억을 만드는 데 주력하고 있다. 

고급 요트 체험을 통해 도심에서도 레저 생활을 즐길 수 있다. ",체험
658,청계천 판잣집 체험관,"청계천 판잣집 체험관은 청계천 복원 전이었던 1960~70년 당시 청계천변 판잣집을 재현하여 당시 서민들의 애환과 삶을 조명한 문화·역사 체험 장소이다. 청계천의 역사와 문화 생활상을 재현한 역사갤러리와 잡화점·만홧가게·연탄가게 등의 풍경을 재현한 생활상 체험, 학창시절 교복을 입어볼 수 있는 체험코너가 있다.  ",체험
659,그날 그 한복,"그날 그 한복은 50년이 넘은 전통 가옥을 활용한 한복 대여 및 한옥 스튜디오이다. 넓은 마당과 예전 구조물 그대로 보존하고 있는 이곳에서는 한복체험, 한옥체험, 사진 촬영까지 한 번에 체험할 수 있다. 한복 대여와 한옥 내부 포토존에서 무료로 사진 촬영할 수 있다. 광고와 웨딩사진을 전문으로 하는 포토그래퍼가 촬영을 진행하기 때문에 퀄리티 높은 사진으로 한복 입은 모습을 남길 수 있다.  ",체험
660,북촌목공예공방,"45년간 목 조각을 해온 대한민국 숙련기술전승자의 가족이 함께 운영하는 목공예 공방이다. 전통 탈 채색뿐만 아니라 나무트레이, 젓가락 만들기 등 다양한 목공예 체험을 진행한다. 공예에 대한 스펙트럼을 넓히고, 대중에게 쉽게 다가가고자 서울 북촌한옥마을에서 체험과 교육을 할 수 있는 목공예 공방을 운영하고 있다.
 ",체험
661,가원공방,"서울시 무형문화재 옥장 엄익평이 운영하는 가원공방은 옥으로 만든 장인의 예술품을 감상할 수 있는 곳이다. 엄 옥장은 1974년 옥공예 분야에 입문하여 47년간 외길 인생을 걸어왔다. 가원공방은 옥장의 옥공예 작품 및 비취, 산호, 밀화 등 다양한 재료로 만들어진 우리 고유의 전통 장신구, 그리고 전통과 현대적인 디자인을 응용한 다양한 장신구를 감상할 수 있는 전시실과 매장을 가족이 함께 운영하고 있다.",체험
662,63컨벤션센터,"한강 위로 높이 솟은, 여의도의 웅장한 63빌딩은 가장 하늘에 가까운 독특한 장소인 63컨벤션센터의 모체다. 유명한 국제 디자인 회사 퍼킨스&윌에서 만든 곳으로, 특별한 콘퍼러스, 다양한 기업 행사, 세련된 결혼, 가족 모임에 알맞은, 그야말로 최고급 연회 공간이다.",체험
663,돈의문박물관마을,"2017년 9월, 서대문역 근처 강북삼성병원과 서울시립박물관 사이에 '돈의문 박물관 마을'이 개장했다. 돈의문 터 근처의 돈의문 박물관 마을은 근현대에 조성되었던 골목길과 주택들을 활용한 공간으로 새롭게 조성한 서울의 새 명소다.
  돈의문 박물관마을은 옛 새문안동네를 '서울형 도시재생'방식으로 개조해 만들어졌다. 기존 가옥 63채 가운데 총 40채를 유지·보수했고, 일부 집을 허문 자리에 넓은 마당을 조성했다. 근현대 건축물과 조선시대 골목길, 언덕 ",체험
664,서울시립과학관,서울시립과학관은 서울시가 청소년의 기초과학 이해를 돕고 과학의 대중화를 위해 건립한 최초의 시립과학관이다. 작은 힘으로 큰 물체를 들어 올리는 지렛대의 원리와 같이 기초과학의 이해와 응용을 통해 우리들의 일상에 숨어있는 과학적 원리를 쉽게 체험할 수 있다.,체험
665,서울시50플러스 남부캠퍼스,"서울시50플러스 남부캠퍼스는 50+세대를 위한 두 번째 배움학교로 구로구(오류2동) 개웅산 자락에 있다. 서남권 지역 50+세대들의 인생재설계를 돕는 교육 및 복합문화공간으로 50+의 가능성을 확인하고 열어갈 수 있도록 상담, 교육, 일자리 및 커뮤니티 활동을 지원하는 등 50+세대들의 꿈살이를 위한 종합서비스를 제공한다.",체험
666,서울창업허브,"450개 기업 육성을 목표로 국내 최대 창업보육기관 서울창업허브가 2017년 6월 문을 열었다. 서울창업허브는 서울시내 24개 창업보육센터를 총괄하는 컨트롤타워 기능을 하며, 창업을 꿈꾸는 시민에게 창업의 문턱을 낮추고 다양한 창업 지원 서비스를 제공한다. ",체험
667,양재 R&CD 혁신허브,"양재 R&CD 혁신허브는 KAIST의 기술 자원과 역량, ㈜모두의연구소의 개방형 혁신 연구 문화를 바탕으로 미래 핵심 산업인 인공지능 분야에 특화된 인재양성, 기업육성, 연구촉진의 역할을 수행하는 전문기관이다. 서울의 최초 도심형 R&D캠퍼스로 조성되는 양재 지구의 첫 앵커시설로, 인공지능과 관련된 미래를 함께 꿈꾸는 곳이다.",체험
668,서울혁신파크,"시민이 공동의 조성자가 되어 함께 일상의 혁신을 일궈내는 사회혁신플랫폼으로, 서울시가 사회 문제를 해결하고 서울의 새로운 미래를 설계하기 위해 2015년부터 조성한 공간이다. 공원을 겸하는 야외 공간을 비롯해 곳곳에서 연중 다채로운 프로그램이 열려 시민 누구나 사회혁신을 체험하고 직접 참여할 수 있다. ",체험
669,서울바이오허브,"서울바이오허브는 바이오의료 창업기업을 위한 지원 플랫폼이다. 초기 단계의 바이오 기업에게 연구활동 및 기술사업화를 위한 최적의 환경을 제공하는 한편, 예비 스타트업의 원활한 창업 준비를 지원하여 바이오 벤처 생태계 선순환의 거점이 되고자 한다.",체험
670,SeMA 벙커,"서울시립미술관은 한국 근현대 군사문화의 상징 시설이자 서울시 미래유산인 여의도 지하벙커를 활용하여 여의도에 특화된 복합문화예술공간 SeMA 벙커로 새롭게 선보인다. SeMA 벙커는 장소의 역사성과 미학적 특성을 반영한 다양한 전시와 프로그램을 운영하며, 숨겨졌던 역사적 장소로서 공간의 맥락을 부분적으로 살리는 한편, 이를 지속적인 상상과 생산의 공유 공간으로 만들어가고자 한다.",체험
671,하늘물빛 (전통 천연 염색 연구소),"20년 넘게 3대째 운영을 하고 있는 전통 천연염색 공방 하늘물빛. 사라진 쪽 염색을 1대 조일순장인이 일본에서 쪽 씨앗을 들여와 다시금 부활하는데 큰 역할을 하셨다. 천연 염색의 장점인 색을 통한 힐링, 실제로 항균작용도 되어 차별점을 두고 있다.",체험
672,서울새활용플라자,"'새활용(Up-cycling)'이란 단순 재활용을 넘어 쓰임이 다한 자원에 디자인을 더해 본래보다 더 가치 있는 제품으로 재탄생시키는 것을 말한다. 서울새활용플라자는 새활용(업사이클)에 대한 모든것을 보고, 배우고, 경험할 수 있는 세계 최대 규모의 새활용 복합 문화 공간으로서 2017년 9월 5일 개관했다. ",체험
673,성재전통건축자료관,"성재전통건축자료관은 한국 전통건축의 조영에 관련된 자료를 전시하고 있다. 경복궁, 창덕궁 등의 궁궐을 비롯해 종교건축물인 사찰 등 한국 목조건축물의 정교한 축소모형과 관련된 도구를 볼 수 있다. 제1전시실에는 정교한 전통건축 모형을, 제2전시실에는 한국목조건축을 대표하는 공포모형을, 제3전시실에는 건축조영과 관련된 각종 도구들을 전시한다.",체험
674,삼해소주가,"삼해주(三亥酒)는 1000년 이상의 역사를 자랑하는 서울의 대표 가양주(집에서 빚은 술)이자 무형문화재로 지정된 술이다. 정월 첫 해일(亥日, 돼지날)에 시작해 매월 해일마다 세 번에 걸쳐 빚는다고 해서 삼해주라고 한다. 이곳은 서울시 무형문화재 8호 삼해주 기능보유자 김택상 선생이 운영하는 공방이다. 삼해소주 및 약주, 막걸리의 시음과 삼해소주를 직접 담그는 체험을 할 수 있다.
 ",체험
675,템플스테이 통합정보센터,"템플스테이 통합정보센터에서는 국내, 외국인 방문객에게 전국의 템플스테이와 사찰음식에 관한 정보를 비롯해 스님과의 차담, 인경체험, 전통문화체험 등 다양한 전통문화체험프로그램을 제공하고 있다. 안국역 6번 출구를 나와 조계사 방향으로 향하면 더욱 쉽게 찾을 수 있다.

스님과의 차담 (수, 목, 금, 토, 일 / 오전 10시 ~ 오후 6시 )
인경체험 (월, 화, 목 / 오전 10시 ~ 오후 5시)
연꽃 지화 만들기 (수, 금, 토, 일 / 오전 10시 ",체험
676,남산서울타워 한복문화 체험관,"남산서울타워 한복문화 체험관은 다양한 색상과 디자인의 한복을 구비하고 있다. 조선시대 공간을 재현한 체험관 내에는 사극영화 속 한 장면을 비롯한 포토존이 있다. 한국 전통의 미학적 가치를 세계적으로 알리는 것을 목적으로 한다. 중국어, 영어, 일본어 안내가 가능하다.",체험
677,북촌문화센터,"북촌 한옥마을에 위치한 북촌문화센터에서는 서예, 다도, 한문, 판소리 등의 전통문화강좌를 비롯해 자연염색, 오죽공예, 매듭, 조각보 등의 공예실기강좌 등을 진행하고 있다. 한옥에 대한 이해를 높이기 위해 한옥강좌, 영화 상영, 연주회 등의 문화행사와 같은 프로그램들이 진행 중이다.
 ",체험
678,국악사랑,"북촌 한옥마을 내에 위치한 국악사랑은 국악 체험 공방으로 다양한 전통악기들을 직접 보고 배워 볼 수 있다. 또한, 외국인을 위한 강좌도 따로 준비되어있다. 국악 수업뿐 아니라 국악 공연을 감상할 기회도 제공된다. 수업료는 별도이다.
 ",체험
679,옻칠 공방,"옻칠 공방은 서울시 무형문화재 제1호인 신중현 장인의 공방으로, 이곳에선 먼지 한 톨도 용납하지 않을 만큼 섬세한 작업을 마친 우아한 색감의 옻칠 작품들을 볼 수 있다. 그뿐만 아니라 근처의 서울시 무형문화재 교육 전시관에서 장인의 옻칠 시연도 직접 볼 수 있다고 한다.
 ",체험
680,락고재,"락고재는 서울 종로구 계동에 위치한 한옥 호텔로 130년의 역사를 가진 한옥을 개조한 것이다. 과거 양반들의 풍류를 녹여낸 곳으로 다도, 찜질방, 김치 담그기 등 다양한 전통문화 체험프로그램을 제공한다. 조선시대 양반 가옥 형태의 숙박시설을 이용할 수 있다.",체험
681,서울 무형문화재 교육전시장,"서울 무형문화재 교육전시장은 서울시 지정 무형문화재 전통공예 전승 공간이다. 상설 전시실과 시연실, 교육 세미나실, 다용도 한옥실 등으로 구성되어있다. 무형문화재 기능보유자의 전수교육활동 공간으로 활용되며 국내외 관광객들에게 한국 전통공예를 체험할 수 있다.",체험
682,리기태전통연공방,리기태전통연공방은 서울 종로구 창덕궁길에 위치한 공방이다. 리기태 장인은 3대째 전통 방패연을 본래 기법대로 만들어 온 국내 유일의 장인이다. 이곳에서는 쉽게 연을 만드는 초양법을 이용해 전통 연을 제작해볼 수 있다.,체험
683,예지원,"예지원은 한국 고유의 전통문화를 전승, 발전시키고자 하는 문화전수시설이다. 또한, 전통문화를 해외에 소개하고 국가 간의 이해와 친선을 도모하고자 한다. 전통문화와 예절 및 요리를 배울 수 있는 공간이기도 하다.",체험
684,DMC 홍보관,"DMC 홍보관은 서울 마포구 상암동에 있으며 상암동 디지털미디어시티(Digital Media City)를 대표하는 홍보관이다. 세계 최초의 가로단위 유비쿼터스 공간과 3D 입체영상관, 디지털 미디어 스트리트(DMS) 체험시설을 갖추고 있다.",체험
685,서울시민 광나루안전체험관,"서울시민 광나루안전체험관은 재난대처능력과 안전의식을 키우기 위해 건립되었다. 오리엔테이션장, 풍수해체험장, 지진체험장, 방재문답, 연기 피난체험장, 소화기체험장 등으로 구성되어있다. 20여 종의 체험코너가 있어 가상재난을 체험하고 사고를 예방하는 요령을 배울 수 있다.",체험
686,궁중음식연구원,궁중음식연구원은 1971년 설립된 ‘조선왕조 궁중음식’ 전수교육기관이다. 서울 종로구 원서동에 위치해 있으며 중요무형문화재 제38호로 지정되었다. 시기별로 궁중음식 특강을 진행하고 있으며 한식 맞춤형 전문가 과정 등 다양한 수업을 제공한다.,체험
687,떡박물관,떡박물관은 우리 조상들의 슬기로웠던 삶의 모습과 숨결을 느낄 수 있는 체험공간이다. 상설전시관 제1관에서는 세시 명절마다 만들어 먹었던 떡과 떡을 만드는데 필요한 도구들을 전시하여 관람객들이 떡을 좀 더 쉽게 이해할 수 있도록 하였다. 제2관에서는 출생에서 죽음에 이르기까지 일생동안 반드시 거치게 되는 일생의례에 대한 상설전시관과 특별전시관이 있다. 이밖에도 떡박물관에서는 떡 만들기 체험 및 전통음식 체험을 운영하고 있다.,체험
688,전통혼례보공방,"전통혼례보 공방에서는 천연염색을 하여 풀을 먹이고 손 다듬이질을 거친 우리의 전통 비단으로 공예품을 직접 만들어 볼 수 있다. 또한, 사주단자나 예물을 담는 보자기인 혼례보를 감상하고, 장식용 조각보도 직접 만들어 볼 수도 있다. 전통 규방 공예의 멋을 직접 체험할 수 있는 공간이다.
 ",체험
689,전통공예체험관,"전통공예체험관은 다양한 전통공예 프로그램을 취향에 따라 선택하여 체험할 수 있는 곳으로, 북촌 한옥마을 내에 있다. 예약을 하지 않아도 5,000~15,000원 사이의 가격대에 닥종이 인형 만들기나 한지 공예, 다양한 액세서리 만들기 등의 체험들을 쉽고 간편하게 할 수 있다.
 ",체험
690,초고공방 고드랫돌,"초고공방 고드랫돌은 우리나라 중요 무형문화재인 한순자 선생님이 5대째 가업을 이어 운영하는 곳으로, 풀과 짚으로 만들어진 공예품들을 직접 보고, 또 체험해 볼 수도 있는 곳이다. 이곳에서는 전통 돗자리뿐 아니라 화문석을 직접 짜보는 경험도 해볼 수 있다.
 ",체험
